scenario,variable,module,kind,min,max,final,hard_low,hard_high,expected_low,expected_high,status,run_error
healthy_child_20kg,vq_low_vq_burden,RespiratoryGasExchangeModule,burden_index,0.0,0.09391279592526006,0.09391279592526006,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,vq_shunt_frac,RespiratoryGasExchangeModule,fraction,0.1,0.18824659119153622,0.18512354986409488,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,warming_effect,ThermoregulationModule,effect_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,withdrawal_risk,PainStressSedationModule,risk_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,withdrawal_state_index,NeuroFunctionalModule/ICPModule,index,0.0,0.2710523336259713,0.20685471254491253,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,vq_adaptive_sigma,GasExchangeModule,dispersion_proxy,0.35,0.5103381438843936,0.5017412004500632,0.0,2.0,0.2,1.8,PASS,
healthy_child_20kg,vq_ards_weight,GasExchangeModule,index,0.0,0.147216659055531,0.13932325789826164,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,vq_obstruction_weight,GasExchangeModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,vq_shock_weight,GasExchangeModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,vq_neonatal_weight,GasExchangeModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,ETT_failure_risk,Step4 integrated airway/pharmacology/monitoring modules,risk,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,ETT_position_score,Step4 integrated airway/pharmacology/monitoring modules,score,1.0,1.0,1.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,EtCO2_proxy,Step4 integrated airway/pharmacology/monitoring modules,proxy,35.0,61.88876201796778,47.10731510884111,0.0,150.0,15.0,80.0,PASS,
healthy_child_20kg,HFNC_failure_risk,Step4 integrated airway/pharmacology/monitoring modules,risk,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,NIV_failure_risk,Step4 integrated airway/pharmacology/monitoring modules,risk,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,NIV_leak_fraction,Step4 integrated airway/pharmacology/monitoring modules,fraction,0.28,0.28,0.28,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,airway_event_hypoxia_burden,Step4 integrated airway/pharmacology/monitoring modules,burden,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,airway_protection_score,Step4 integrated airway/pharmacology/monitoring modules,score,1.0,1.0,1.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,aspiration_risk,Step4 integrated airway/pharmacology/monitoring modules,risk,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,bronchodilator_HR_mod,Step4 integrated airway/pharmacology/monitoring modules,mod,1.0,1.0,1.0,0.5,2.0,0.8,1.4,PASS,
healthy_child_20kg,cuff_leak_fraction,Step4 integrated airway/pharmacology/monitoring modules,fraction,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,dexmedetomidine_bradycardia_risk,Step4 integrated airway/pharmacology/monitoring modules,risk,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,dexmedetomidine_hypotension_risk,Step4 integrated airway/pharmacology/monitoring modules,risk,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,diuretic_hypovolemia_risk,Step4 integrated airway/pharmacology/monitoring modules,risk,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,effective_external_PEEP_cmH2O,Step4 integrated airway/pharmacology/monitoring modules,modifier,5.0,8.0,8.0,0.0,60.0,0.0,25.0,PASS,
healthy_child_20kg,furosemide_effective_diuretic_signal,Step4 integrated airway/pharmacology/monitoring modules,signal,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,ino_rebound_risk_signal,Step4 integrated airway/pharmacology/monitoring modules,risk,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,insulin_effective_potassium_shift_mmol_L_h,Step4 integrated airway/pharmacology/monitoring modules,modifier,0.0,0.0,0.0,0.0,20.0,0.0,5.0,PASS,
healthy_child_20kg,ketamine_hemodynamic_support_signal,Step4 integrated airway/pharmacology/monitoring modules,mod,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,laryngospasm_score,Step4 integrated airway/pharmacology/monitoring modules,score,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,mask_leak_fraction,Step4 integrated airway/pharmacology/monitoring modules,fraction,0.28,0.28,0.28,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,mouth_leak_fraction,Step4 integrated airway/pharmacology/monitoring modules,fraction,0.25,0.25,0.25,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,sedative_drive_depression_signal,Step4 integrated airway/pharmacology/monitoring modules,signal,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,steroid_delayed_effect_signal,Step4 integrated airway/pharmacology/monitoring modules,signal,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,tube_VdVt_add,Step4 integrated airway/pharmacology/monitoring modules,modifier,0.03306889377032104,0.039550712719921485,0.03306889377032104,0.0,1.0,0.0,0.5,PASS,
healthy_child_20kg,tube_obstruction_score,Step4 integrated airway/pharmacology/monitoring modules,score,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,upper_airway_obstruction_score,Step4 integrated airway/pharmacology/monitoring modules,score,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
healthy_child_20kg,vasoactive_CO_mod,Step4 integrated airway/pharmacology/monitoring modules,mod,1.0,1.0,1.0,0.1,5.0,0.5,3.0,PASS,
healthy_child_20kg,vasoactive_SVR_mod,Step4 integrated airway/pharmacology/monitoring modules,mod,1.0,1.0,1.0,0.1,5.0,0.5,3.0,PASS,
ards_mild,ADH_water_retention_index,EndocrineStressAxisModule,index,0.0,0.7051656427669768,0.7051656427669768,0.0,1.0,0.0,1.0,PASS,
ards_mild,AKI_index,AKICRRTModule/FluidBalanceModule,index,0.0,0.004690577029153764,0.004690577029153764,0.0,1.0,0.0,1.0,PASS,
ards_mild,CRP_proxy,InfectionAntimicrobialBasicModule,proxy,0.0,0.003284728028032585,0.003284728028032585,0.0,500.0,0.0,300.0,PASS,
ards_mild,CRRT_UF_mL_h_effective,AKICRRTModule/FluidBalanceModule,effect_index,0.0,0.0,0.0,0.0,1000.0,0.0,250.0,PASS,
ards_mild,CRRT_active_effective,AKICRRTModule/FluidBalanceModule,effect_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,CRRT_clearance_mod,AKICRRTModule/FluidBalanceModule,modifier,0.0,0.0,0.0,0.0,5.0,0.0,2.5,PASS,
ards_mild,GCS_proxy,NeuroFunctionalModule/ICPModule,proxy,14.838722595401453,15.0,14.838722595401453,3.0,15.0,3.0,15.0,PASS,
ards_mild,HFOV_power_proxy,VentilatorModule,proxy,0.0,0.0,0.0,0.0,200.0,0.0,100.0,PASS,
ards_mild,ICP_alert,NeuroFunctionalModule/ICPModule,alert_flag,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,LDH_index,HematologyOxygenTransportModule,index,0.0,0.21383024994393585,0.20193453357179675,0.0,1.0,0.0,1.0,PASS,
ards_mild,M6G_accumulation_proxy,Pharmacology/PainStressSedationModules,proxy,0.0,0.0,0.0,-1000.0,1000.0,-100.0,100.0,PASS,
ards_mild,RASS_proxy,NeuroFunctionalModule/ICPModule,proxy,0.0,1.8173989753220083,1.777381646427105,-5.0,4.0,-5.0,4.0,PASS,
ards_mild,RRT_indication_score,AKICRRTModule/FluidBalanceModule,score,0.0,0.25108140042666854,0.21797294818051452,0.0,1.0,0.0,1.0,PASS,
ards_mild,RV_afterload_index,HeartLung/RespiratoryMechanicsModule,index,0.0,0.18983217941603597,0.18983217941603597,0.0,1.0,0.0,1.0,PASS,
ards_mild,VCO2_mod,NutritionCatabolismModule,modifier,1.0,1.0,1.0,0.0,5.0,0.0,2.5,PASS,
ards_mild,VILI_risk,HeartLung/RespiratoryMechanicsModule,risk_index,0.0,0.039808683834054025,0.039808683834054025,0.0,1.0,0.0,1.0,PASS,
ards_mild,adrenal_insufficiency_index,EndocrineStressAxisModule,index,0.0,0.2759974454733138,0.24524512776594065,0.0,1.0,0.0,1.0,PASS,
ards_mild,air_trapping_index,AirwayObstructionModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,airway_VdVt_add,AirwayObstructionModule,additive_modifier,0.0,0.0,0.0,-150.0,150.0,-50.0,50.0,PASS,
ards_mild,airway_obstruction_index,AirwayObstructionModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,airway_resistance_mod,AirwayObstructionModule,modifier,1.21,1.21,1.21,0.0,5.0,0.0,2.5,PASS,
ards_mild,airway_shunt_add,AirwayObstructionModule,additive_modifier,0.0,0.0,0.0,-150.0,150.0,-50.0,50.0,PASS,
ards_mild,analgesia_score,PainStressSedationModule,score,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,anemia_severity_index,HematologyOxygenTransportModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,antibiotic_delay_harm_index,InfectionAntimicrobialBasicModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,antibiotic_effect,InfectionAntimicrobialBasicModule,effect_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,antimicrobial_deescalation_readiness,InfectionAntimicrobialBasicModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,antimicrobial_escalation_score,InfectionAntimicrobialBasicModule,score,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,antipyretic_effect,ThermoregulationModule,effect_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,atelectrauma_index,HeartLung/RespiratoryMechanicsModule,index,0.0,0.08141689157454676,0.0788975762207961,0.0,1.0,0.0,1.0,PASS,
ards_mild,bleeding_risk_index,HematologyOxygenTransportModule,risk_index,0.0,0.007388621462298128,0.007388621462298128,0.0,1.0,0.0,1.0,PASS,
ards_mild,bronchodilator_effect,AirwayObstructionModule,effect_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,bronchospasm_index,AirwayObstructionModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,capillary_leak_index,HeartLung/RespiratoryMechanicsModule,index,0.0,0.17495023430417758,0.1612555726120506,0.0,1.0,0.0,1.0,PASS,
ards_mild,catabolism_index,NutritionCatabolismModule,index,0.0,0.19844566269278419,0.19194467782156555,0.0,1.0,0.0,1.0,PASS,
ards_mild,catecholamine_tone,EndocrineStressAxisModule,drive_or_tone,0.18,0.5975394529409831,0.5975394529409831,0.0,3.0,0.0,2.0,PASS,
ards_mild,cerebral_metabolic_rate_mod,NeuroFunctionalModule/ICPModule,modifier,1.0,1.0004441448130001,1.0003828499960685,0.0,5.0,0.0,2.5,PASS,
ards_mild,cholestasis_index,HepaticMetabolismModule,index,0.0,0.09108415143117848,0.05647230475731521,0.0,1.0,0.0,1.0,PASS,
ards_mild,clonidine_bradycardia_risk,Pharmacology/PainStressSedationModules,risk_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,clonidine_hypotension_risk,Pharmacology/PainStressSedationModules,risk_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,clonidine_withdrawal_mod,Neurofunctional/PainStressSedationModules,modifier,0.0,0.0,0.0,0.0,5.0,0.0,2.5,PASS,
ards_mild,coag_score,CoagulationModule,score,0.0,0.0,0.0,0.0,10.0,0.0,5.0,PASS,
ards_mild,consciousness_index,NeuroFunctionalModule/ICPModule,index,0.0,0.013439783716545564,0.013439783716545564,0.0,1.0,0.0,1.0,PASS,
ards_mild,cooling_effect,ThermoregulationModule,effect_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,critical_illness_steroid_need_index,EndocrineStressAxisModule,index,0.0,0.3317960889785316,0.3291912151793972,0.0,1.0,0.0,1.0,PASS,
ards_mild,cycling_frac,VentilatorModule,setting_fraction,0.25,0.25,0.25,0.0,1.0,0.0,1.0,PASS,
ards_mild,cytokine_drive,AdvancedSepsisModule,drive_or_tone,0.0,0.04432765821052395,0.04432765821052395,0.0,3.0,0.0,2.0,PASS,
ards_mild,delirium_risk,PainStressSedationModule,risk_index,0.05,0.22214614115410225,0.14791771945979698,0.0,1.0,0.0,1.0,PASS,
ards_mild,delirium_state_index,NeuroFunctionalModule/ICPModule,index,0.0,0.39984151939901674,0.38395267287107354,0.0,1.0,0.0,1.0,PASS,
ards_mild,diuretic_effect,AKICRRTModule/FluidBalanceModule,effect_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,diuretic_response_index,AKICRRTModule/FluidBalanceModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,drive_level,RespiratoryMechanics/ChemoreflexModule,drive_or_tone,1.0,2.313561141186954,2.313561141186954,0.0,3.0,0.0,2.0,REVIEW,
ards_mild,drug_HR_mod,PKPDModule,modifier,1.0,1.0,1.0,0.0,5.0,0.0,2.5,PASS,
ards_mild,drug_MAP_mod,PKPDModule,modifier,1.0,1.0,1.0,0.0,5.0,0.0,2.5,PASS,
ards_mild,drug_NMB_frac,PKPDModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,drug_SVR_mod,PKPDModule,modifier,1.0,1.0,1.0,0.0,5.0,0.0,2.5,PASS,
ards_mild,drug_drive_mod,PKPDModule,modifier,1.0,1.0,1.0,0.0,5.0,0.0,2.5,PASS,
ards_mild,drug_inotropy_mod,PharmacologyModule,modifier,1.0,1.0,1.0,0.0,5.0,0.0,2.5,PASS,
ards_mild,encephalopathy_index,NeuroFunctionalModule/ICPModule,index,0.0,0.031199269175709643,0.031199269175709643,0.0,1.0,0.0,1.0,PASS,
ards_mild,endocrine_GFR_mod,EndocrineStressAxisModule,modifier,0.7243726485327098,1.0,0.7266818576789927,0.0,5.0,0.0,2.5,PASS,
ards_mild,endocrine_HR_add,EndocrineStressAxisModule,additive_modifier,0.0,13.145867964701628,13.145867964701628,-150.0,150.0,-50.0,50.0,PASS,
ards_mild,endocrine_SVR_mod,EndocrineStressAxisModule,modifier,1.0,1.0732815475462436,1.0732815475462436,0.0,5.0,0.0,2.5,PASS,
ards_mild,endocrine_VO2_mod,EndocrineStressAxisModule,modifier,1.0,1.117904458083381,1.117904458083381,0.0,5.0,0.0,2.5,PASS,
ards_mild,endocrine_glucose_prod_mod,EndocrineStressAxisModule,modifier,1.0,1.42056189026539,1.42056189026539,0.0,5.0,0.0,2.5,PASS,
ards_mild,endocrine_lactate_mod,EndocrineStressAxisModule,modifier,1.0,1.2712619716597415,1.2712619716597415,0.0,5.0,0.0,2.5,PASS,
ards_mild,endocrine_severity_score,EndocrineStressAxisModule,score,0.0,0.25426757380619125,0.25426757380619125,0.0,1.0,0.0,1.0,PASS,
ards_mild,endothelial_leak_index,AdvancedSepsisModule,index,0.0,0.13440085221175344,0.13440085221175344,0.0,1.0,0.0,1.0,PASS,
ards_mild,feeding_intolerance_index,NutritionCatabolismModule,index,0.0,0.4265454032230317,0.4181977324536792,0.0,1.0,0.0,1.0,PASS,
ards_mild,fever_drive,ThermoregulationModule,drive_or_tone,0.0,0.03515451993858479,0.03515451993858479,0.0,3.0,0.0,2.0,PASS,
ards_mild,furosemide_effect_signal,Pharmacology/RenalModules,effect_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,heart_lung_CO_mod,HeartLung/RespiratoryMechanicsModule,modifier,0.6495771595183703,1.0,0.6495771595183703,0.0,5.0,0.0,2.5,PASS,
ards_mild,heat_loss_index,ThermoregulationModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,heme_severity_score,HematologyOxygenTransportModule,score,0.0,0.03808819968154342,0.007828443694986949,0.0,1.0,0.0,1.0,PASS,
ards_mild,hemolysis_index,HematologyOxygenTransportModule,index,0.0,0.013116404208037476,0.013116404208037476,0.0,1.0,0.0,1.0,PASS,
ards_mild,hepatic_drug_clearance_mod,HepaticMetabolismModule,modifier,0.5807027901035131,1.0,0.7511078452983337,0.0,5.0,0.0,2.5,PASS,
ards_mild,hepatic_encephalopathy_index,HepaticMetabolismModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,hepatic_fluid_leak_mod,HepaticMetabolismModule,modifier,1.0,1.0453758510485354,1.0367634447577763,0.0,5.0,0.0,2.5,PASS,
ards_mild,hepatic_hypoxic_injury_index,HepaticMetabolismModule,index,0.0,0.6851756023105053,0.40542055479692163,0.0,1.0,0.0,1.0,PASS,
ards_mild,hepatic_lactate_clearance_mod,HepaticMetabolismModule,modifier,0.5661236007559022,1.0,0.7426295909325182,0.0,5.0,0.0,2.5,PASS,
ards_mild,hepatic_perfusion_index,HepaticMetabolismModule,index,0.2863396157396097,1.0,0.5847221529555124,0.0,2.0,0.3,1.5,REVIEW,
ards_mild,hepatic_severity_score,HepaticMetabolismModule,score,0.0,0.26006636161344654,0.15820824759586882,0.0,1.0,0.0,1.0,PASS,
ards_mild,hepatocellular_injury_index,HepaticMetabolismModule,index,0.0,0.5180416487783176,0.30847052039599737,0.0,1.0,0.0,1.0,PASS,
ards_mild,hyperchloremia_index,AcidBaseElectrolyteModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,hyperkalemia_index,AcidBaseElectrolyteModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,hyperthermia_index,ThermoregulationModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,hypokalemia_index,AcidBaseElectrolyteModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,hypothermia_index,ThermoregulationModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,hypoxic_ischemic_neuro_index,NeuroFunctionalModule/ICPModule,index,0.0,0.0863263441248379,0.07681237836647294,0.0,1.0,0.0,1.0,PASS,
ards_mild,inadequate_coverage_index,InfectionAntimicrobialBasicModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,infection_fever_drive,InfectionAntimicrobialBasicModule,drive_or_tone,0.0,0.0006569456056065171,0.0006569456056065171,0.0,3.0,0.0,2.0,PASS,
ards_mild,infection_lactate_mod,InfectionAntimicrobialBasicModule,modifier,1.0,1.0,1.0,0.0,5.0,0.0,2.5,PASS,
ards_mild,infection_severity_score,InfectionAntimicrobialBasicModule,score,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,ino_PVR_mod,INOModule,modifier,1.0,1.0,1.0,0.0,5.0,0.0,2.5,PASS,
ards_mild,ino_Qs_Qt_mod,INOModule,modifier,1.0,1.0,1.0,0.0,5.0,0.0,2.5,PASS,
ards_mild,insulin_effect_revision,Pharmacology/GlucoseModules,schema_marker,319.0,319.0,319.0,0.0,999.0,0.0,999.0,PASS,
ards_mild,insulin_effective_clearance_mmol_L_h,Pharmacology/GlucoseModules,effect_index,0.0,0.0,0.0,0.0,50.0,0.0,10.0,PASS,
ards_mild,insulin_hypoglycemia_risk,Pharmacology/GlucoseModules,risk_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,insulin_resistance_index,EndocrineStressAxisModule,index,0.0,0.19275622390272573,0.19275622390272573,0.0,1.0,0.0,1.0,PASS,
ards_mild,insulin_sensitivity_mod,EndocrineStressAxisModule,modifier,0.88049114118031,1.0,0.88049114118031,0.0,5.0,0.0,2.5,PASS,
ards_mild,liver_SOFA_proxy,HepaticMetabolismModule,proxy,0.0,0.0,0.0,0.0,4.0,0.0,4.0,PASS,
ards_mild,malnutrition_index,NutritionCatabolismModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,marrow_suppression_index,HematologyOxygenTransportModule,index,0.0,0.004783411911629977,0.004617560538341407,0.0,1.0,0.0,1.0,PASS,
ards_mild,metabolic_acidosis_index,AcidBaseElectrolyteModule,index,0.1125,0.12322946685027224,0.12322946685027224,0.0,1.0,0.0,1.0,PASS,
ards_mild,metabolic_encephalopathy_index,NeuroFunctionalModule/ICPModule,index,0.0,0.04604071686658021,0.030696953322883355,0.0,1.0,0.0,1.0,PASS,
ards_mild,microbial_burden,InfectionAntimicrobialBasicModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,microcirculatory_failure_index,AdvancedSepsisModule,index,0.0,0.12251787564615457,0.09048712130537943,0.0,1.0,0.0,1.0,PASS,
ards_mild,morphine_renal_accumulation_risk,AKICRRTModule,risk_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,myocardial_depression_index,AdvancedSepsisModule,index,0.0,0.024380212015788175,0.024380212015788175,0.0,1.0,0.0,1.0,PASS,
ards_mild,neuro_HR_add,NeuroFunctionalModule/ICPModule,additive_modifier,0.0,3.0689911639928984,3.0102556937093836,-150.0,150.0,-50.0,50.0,PASS,
ards_mild,neuro_alert,NeuroFunctionalModule/ICPModule,alert_flag,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,neuro_resp_drive_mod,NeuroFunctionalModule/ICPModule,modifier,0.8838694361142952,1.0,0.9256100808443521,0.0,5.0,0.0,2.5,PASS,
ards_mild,neuro_severity_score,NeuroFunctionalModule/ICPModule,score,0.0,0.07389896079173107,0.07251961079198335,0.0,1.0,0.0,1.0,PASS,
ards_mild,neuro_sympathetic_mod,NeuroFunctionalModule/ICPModule,modifier,1.0,1.175779342868036,1.1732096646356527,0.0,5.0,0.0,2.5,PASS,
ards_mild,nitrogen_balance_proxy,NutritionCatabolismModule,proxy,-3.0020313447402907,0.0,-2.977067562834811,-50.0,50.0,-20.0,20.0,PASS,
ards_mild,nutrition_albumin_mod,NutritionCatabolismModule,modifier,0.898001041495297,1.0,0.8996658560884581,0.0,5.0,0.0,2.5,PASS,
ards_mild,nutrition_severity_score,NutritionCatabolismModule,score,0.0,0.48024320626667555,0.47805489943030893,0.0,1.0,0.0,1.0,PASS,
ards_mild,oncotic_pressure_proxy,HepaticMetabolismModule,proxy,0.9496769587367833,1.0,0.9496769587367833,0.0,3.0,0.3,2.0,PASS,
ards_mild,overdistension_index,HeartLung/RespiratoryMechanicsModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,pain_score,PainStressSedationModule,score,2.0,10.0,10.0,0.0,10.0,0.0,10.0,PASS,
ards_mild,pathogen_resistance_index,InfectionAntimicrobialBasicModule,index,0.15,0.15,0.15,0.0,1.0,0.0,1.0,PASS,
ards_mild,piperacillin_coverage_mod,Pharmacology/InfectionModules,modifier,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,piperacillin_target_attainment,Pharmacology/InfectionModules,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
ards_mild,platelet_function_index,HematologyOxygenTransportModule,index,0.9507425235846791,1.0,0.9507425235846791,0.0,1.0,0.0,1.0,PASS,
ards_mild,procalcitonin_proxy,InfectionAntimicrobialBasicModule,proxy,0.0,0.0,0.0,0.0,1000.0,0.0,100.0,PASS,
ards_mild,recruited_frac,RespiratoryMechanics/ChemoreflexModule,index,0.6156808704640673,0.7230267549065404,0.7230267549065404,0.0,1.0,0.0,1.0,PASS,
ards_mild,refeeding_risk_index,NutritionCatabolismModule,risk_index,0.0,0.05,0.05,0.0,1.0,0.0,1.0,PASS,
ards_mild,renal_severity_score,AKICRRTModule/FluidBalanceModule,score,0.0,0.48888467683617276,0.48888467683617276,0.0,1.0,0.0,1.0,PASS,
ards_mild,respiratory_acidosis_index,AcidBaseElectrolyteModule,index,0.0,1.0,0.8541009164409802,0.0,1.0,0.0,1.0,PASS,
